round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,vlm_margin,vlm_sign,dino_sign,judge_tag,t2i_dir,model_label
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,6.0,8.0,1,0.85,0.5024070739746094,0.5273026823997498,-0.02489560842514038,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,8.0,6.0,0,0.85,0.5371617078781128,0.523443877696991,0.013717830181121826,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,8.0,4.0,0,0.85,0.551859974861145,0.4906885623931885,0.06117141246795654,0,1,4.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,65.0,85.0,1,0.85,0.5105577707290649,0.564992368221283,-0.05443459749221802,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,73.0,88.0,1,0.85,0.558260440826416,0.41880643367767334,0.13945400714874268,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,85.0,60.0,0,0.85,0.4383697509765625,0.4579123854637146,-0.0195426344871521,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,65.0,85.0,1,0.85,0.514041006565094,0.5625120401382446,-0.048471033573150635,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,70.0,90.0,1,0.8,0.4530569911003113,0.5848631858825684,-0.13180619478225708,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,70.0,90.0,1,0.85,0.4979740083217621,0.5491483211517334,-0.051174312829971313,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,50.0,90.0,1,0.85,0.5214781761169434,0.564649760723114,-0.043171584606170654,1,1,-40.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,68.0,81.0,1,0.87,0.5623671412467957,0.5499694347381592,0.012397706508636475,0,0,-13.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,75.0,90.0,1,0.9,0.5138221383094788,0.4624902904033661,0.05133184790611267,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,75.0,85.0,1,0.85,0.49572986364364624,0.506345272064209,-0.010615408420562744,1,1,-10.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,85.0,65.0,0,0.9,0.5601999759674072,0.42817455530166626,0.13202542066574097,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,65.0,85.0,1,0.85,0.5341315269470215,0.5084436535835266,0.025687873363494873,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,65.0,85.0,1,0.85,0.49546802043914795,0.42981189489364624,0.06565612554550171,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,85.0,65.0,0,0.85,0.5117616057395935,0.4741995930671692,0.037562012672424316,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,87.0,70.0,0,0.85,0.507020115852356,0.5501636266708374,-0.043143510818481445,1,0,17.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,88.0,70.0,0,0.8,0.5965127944946289,0.48084473609924316,0.11566805839538574,0,1,18.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,65.0,85.0,1,0.85,0.48800867795944214,0.5087977051734924,-0.020789027214050293,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,88.0,70.0,0,0.85,0.5024070739746094,0.5273026823997498,-0.02489560842514038,1,0,18.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,60.0,85.0,1,0.85,0.5371617078781128,0.523443877696991,0.013717830181121826,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,65.0,90.0,1,0.85,0.551859974861145,0.4906885623931885,0.06117141246795654,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,70.0,88.0,1,0.85,0.5378071665763855,0.46577122807502747,0.07203593850135803,0,0,-18.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,60.0,85.0,1,0.9,0.5061238408088684,0.5323152542114258,-0.026191413402557373,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,88.0,70.0,0,0.85,0.5561590194702148,0.4404297471046448,0.11572927236557007,0,1,18.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,70.0,85.0,1,0.85,0.4928271770477295,0.5283792018890381,-0.035552024841308594,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,70.0,85.0,1,0.9,0.5222027897834778,0.5506328344345093,-0.028430044651031494,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,85.0,70.0,0,0.85,0.5601665377616882,0.5245741605758667,0.03559237718582153,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,70.0,85.0,1,0.85,0.5831552743911743,0.5168354511260986,0.06631982326507568,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,60.0,85.0,1,0.8,0.5315501689910889,0.5247832536697388,0.006766915321350098,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,85.0,65.0,0,0.85,0.531913697719574,0.4566851854324341,0.07522851228713989,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,70.0,90.0,1,0.85,0.5592698454856873,0.5619179010391235,-0.0026480555534362793,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,65.0,85.0,1,0.85,0.5234099626541138,0.5158830881118774,0.007526874542236328,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,85.0,70.0,0,0.85,0.536979079246521,0.5253052711486816,0.011673808097839355,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,70.0,90.0,1,0.85,0.5821034908294678,0.5548584461212158,0.027245044708251953,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,88.0,65.0,0,0.85,0.5790365934371948,0.5491902828216553,0.02984631061553955,0,1,23.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,90.0,65.0,0,0.85,0.40046778321266174,0.5619628429412842,-0.16149505972862244,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,82.0,67.0,0,0.85,0.5398502945899963,0.5672905445098877,-0.027440249919891357,1,0,15.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,86.0,70.0,0,0.85,0.6218279600143433,0.5408002138137817,0.08102774620056152,0,1,16.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,85.0,65.0,0,0.85,0.45390501618385315,0.5255793333053589,-0.07167431712150574,1,0,20.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,90.0,70.0,0,0.85,0.4343372881412506,0.574297308921814,-0.13996002078056335,1,0,20.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,85.0,60.0,0,0.85,0.5631927251815796,0.6108396053314209,-0.04764688014984131,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,85.0,60.0,0,0.85,0.6082577705383301,0.6084780693054199,-0.00022029876708984375,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,65.0,88.0,1,0.85,0.5254400968551636,0.5461926460266113,-0.020752549171447754,1,1,-23.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,60.0,85.0,1,0.85,0.5497266054153442,0.5102795362472534,0.03944706916809082,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,75.0,88.0,1,0.9,0.576022744178772,0.5252854824066162,0.05073726177215576,0,0,-13.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,85.0,70.0,0,0.85,0.5426946878433228,0.5268059968948364,0.015888690948486328,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,55.0,80.0,1,0.85,0.540162205696106,0.4553772509098053,0.08478495478630066,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,70.0,85.0,1,0.85,0.5803011655807495,0.511424720287323,0.06887644529342651,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,70.0,90.0,1,0.85,0.6215050220489502,0.45161908864974976,0.16988593339920044,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,70.0,85.0,1,0.85,0.6090997457504272,0.5051915049552917,0.1039082407951355,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,65.0,90.0,1,0.85,0.5910989046096802,0.4779294431209564,0.11316946148872375,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,60.0,85.0,1,0.75,0.5105577707290649,0.564992368221283,-0.05443459749221802,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,60.0,70.0,1,0.55,0.558260440826416,0.41880643367767334,0.13945400714874268,0,0,-10.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,70.0,80.0,1,0.55,0.4383697509765625,0.4579123854637146,-0.0195426344871521,1,1,-10.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,70.000001,70.0,0,0.55,0.514041006565094,0.5625120401382446,-0.048471033573150635,1,0,9.999999974752427e-07,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,70.000001,70.0,0,0.55,0.4530569911003113,0.5848631858825684,-0.13180619478225708,1,0,9.999999974752427e-07,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,70.000001,70.0,0,0.55,0.4979740083217621,0.5491483211517334,-0.051174312829971313,1,0,9.999999974752427e-07,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,88.0,70.0,0,0.85,0.5214781761169434,0.564649760723114,-0.043171584606170654,1,0,18.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,30.0,70.0,1,0.55,0.5623671412467957,0.5499694347381592,0.012397706508636475,0,0,-40.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,85.0,65.0,0,0.85,0.5138221383094788,0.4624902904033661,0.05133184790611267,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,85.0,60.0,0,0.85,0.49572986364364624,0.506345272064209,-0.010615408420562744,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,80.0,60.0,0,0.55,0.5601999759674072,0.42817455530166626,0.13202542066574097,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,65.0,85.0,1,0.85,0.5341315269470215,0.5084436535835266,0.025687873363494873,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,70.0,60.0,0,0.55,0.49546802043914795,0.42981189489364624,0.06565612554550171,0,1,10.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,65.0,85.0,1,0.9,0.5117616057395935,0.4741995930671692,0.037562012672424316,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,40.0,85.0,1,0.9,0.507020115852356,0.5501636266708374,-0.043143510818481445,1,1,-45.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,85.0,65.0,0,0.8,0.5965127944946289,0.48084473609924316,0.11566805839538574,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,55.0,85.0,1,0.8,0.48800867795944214,0.5087977051734924,-0.020789027214050293,1,1,-30.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,65.0,90.0,1,0.85,0.5024070739746094,0.5273026823997498,-0.02489560842514038,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,60.0,90.0,1,0.85,0.5371617078781128,0.523443877696991,0.013717830181121826,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,60.0,90.0,1,0.85,0.551859974861145,0.4906885623931885,0.06117141246795654,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,80.0,40.0,0,0.55,0.5378071665763855,0.46577122807502747,0.07203593850135803,0,1,40.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,85.0,65.0,0,0.85,0.5061238408088684,0.5323152542114258,-0.026191413402557373,1,0,20.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,65.0,88.0,1,0.85,0.5561590194702148,0.4404297471046448,0.11572927236557007,0,0,-23.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,90.0,70.0,0,0.85,0.4928271770477295,0.5283792018890381,-0.035552024841308594,1,0,20.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,80.0,55.0,0,0.85,0.5222027897834778,0.5506328344345093,-0.028430044651031494,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,70.0,90.0,1,0.85,0.5601665377616882,0.5245741605758667,0.03559237718582153,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,65.0,85.0,1,0.85,0.5831552743911743,0.5168354511260986,0.06631982326507568,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,55.0,85.0,1,0.8,0.5315501689910889,0.5247832536697388,0.006766915321350098,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,65.0,85.0,1,0.85,0.531913697719574,0.4566851854324341,0.07522851228713989,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,60.0,85.0,1,0.85,0.5592698454856873,0.5619179010391235,-0.0026480555534362793,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,80.000001,80.0,0,0.55,0.5234099626541138,0.5158830881118774,0.007526874542236328,0,1,9.999999974752427e-07,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,85.0,60.0,0,0.85,0.536979079246521,0.5253052711486816,0.011673808097839355,0,1,25.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,88.0,70.0,0,0.85,0.5821034908294678,0.5548584461212158,0.027245044708251953,0,1,18.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,60.0,88.0,1,0.85,0.5790365934371948,0.5491902828216553,0.02984631061553955,0,0,-28.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,60.0,70.0,1,0.55,0.40046778321266174,0.5619628429412842,-0.16149505972862244,1,1,-10.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,65.0,85.0,1,0.9,0.5398502945899963,0.5672905445098877,-0.027440249919891357,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,65.0,85.0,1,0.9,0.6218279600143433,0.5408002138137817,0.08102774620056152,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,65.0,85.0,1,0.8,0.45390501618385315,0.5255793333053589,-0.07167431712150574,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,80.0,65.0,0,0.85,0.4343372881412506,0.574297308921814,-0.13996002078056335,1,0,15.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,85.0,70.0,0,0.85,0.5631927251815796,0.6108396053314209,-0.04764688014984131,1,0,15.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,65.0,85.0,1,0.8,0.6082577705383301,0.6084780693054199,-0.00022029876708984375,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,85.0,70.0,0,0.85,0.5254400968551636,0.5461926460266113,-0.020752549171447754,1,0,15.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,85.0,65.0,0,0.85,0.5497266054153442,0.5102795362472534,0.03944706916809082,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,55.0,80.0,1,0.8,0.576022744178772,0.5252854824066162,0.05073726177215576,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,60.0,80.0,1,0.85,0.5426946878433228,0.5268059968948364,0.015888690948486328,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,86.0,70.0,0,0.85,0.540162205696106,0.4553772509098053,0.08478495478630066,0,1,16.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,65.0,85.0,1,0.85,0.5803011655807495,0.511424720287323,0.06887644529342651,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,85.0,70.0,0,0.8,0.6215050220489502,0.45161908864974976,0.16988593339920044,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,70.000001,70.0,0,0.55,0.6090997457504272,0.5051915049552917,0.1039082407951355,0,1,9.999999974752427e-07,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,65.0,80.0,1,0.8,0.5910989046096802,0.4779294431209564,0.11316946148872375,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,4.0,8.0,1,0.9,0.49450188875198364,0.48914721608161926,0.00535467267036438,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,6.0,8.0,1,0.85,0.5995874404907227,0.4000060558319092,0.19958138465881348,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,4.0,8.0,1,0.85,0.49440521001815796,0.4313030242919922,0.06310218572616577,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,4.0,7.0,1,0.8,0.6201381087303162,0.6411241292953491,-0.02098602056503296,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
